Postal Code,Planning Region,Planning Area,LONGITUDE,LATITUDE
109694,CENTRAL REGION,BUKIT MERAH,103.803662,1.282217696
768132,NORTH REGION,SEMBAWANG,103.8244901,1.444883156
109695,CENTRAL REGION,BUKIT MERAH,103.803662,1.282217696
768129,NORTH REGION,SEMBAWANG,103.8242515,1.444166975
737786,NORTH REGION,WOODLANDS,103.7862547,1.428373775
479249,EAST REGION,BEDOK,103.9302746,1.337001068
109705,CENTRAL REGION,BUKIT MERAH,103.803662,1.282217696
737784,NORTH REGION,WOODLANDS,103.7861498,1.4286859159999998
109703,CENTRAL REGION,BUKIT MERAH,103.803662,1.282217696
109696,CENTRAL REGION,BUKIT MERAH,103.803662,1.282217696
678272,WEST REGION,BUKIT PANJANG,103.7760597,1.368773589
828817,NORTH EAST REGION,PUNGGOL,103.9043384,1.401488285
357903,CENTRAL REGION,TOA PAYOH,103.8697505,1.336408255
534077,NORTH EAST REGION,HOUGANG,103.8812562,1.352432174
529901,EAST REGION,TAMPINES,103.953758,1.341519499
529782,EAST REGION,TAMPINES,103.9262726,1.347937245
534076,NORTH EAST REGION,HOUGANG,103.8810885,1.35230889
768131,NORTH REGION,SEMBAWANG,103.824356,1.444711027
538752,NORTH EAST REGION,HOUGANG,103.8812421,1.351390443
768134,NORTH REGION,SEMBAWANG,103.8247961,1.445222808
533873,NORTH EAST REGION,SERANGOON,103.8827657,1.342563144
109684,CENTRAL REGION,BUKIT MERAH,103.803053,1.281984018
737788,NORTH REGION,WOODLANDS,103.7855873,1.428353548
648305,WEST REGION,JURONG WEST,103.7190097,1.343003968
678273,WEST REGION,BUKIT PANJANG,103.7763591,1.368762449
554476,NORTH EAST REGION,SERANGOON,103.8654052,1.351406554
399942,CENTRAL REGION,GEYLANG,103.8881089,1.306407039
528720,EAST REGION,TAMPINES,103.9565529,1.339724487
199554,CENTRAL REGION,KALLANG,103.8618656,1.300266899
399946,CENTRAL REGION,GEYLANG,103.8892643,1.306626886
534073,NORTH EAST REGION,HOUGANG,103.8814832,1.352862782
534071,NORTH EAST REGION,HOUGANG,103.882025,1.352907196
079119,CENTRAL REGION,DOWNTOWN CORE,103.8455532,1.273476633
678275,WEST REGION,BUKIT PANJANG,103.7768239,1.3692668280000002
109689,CENTRAL REGION,BUKIT MERAH,103.8030238,1.282201354
528688,EAST REGION,TAMPINES,103.9261066,1.349312765
098411,CENTRAL REGION,BUKIT MERAH,103.8108033,1.266258307
648163,WEST REGION,JURONG WEST,103.7259781,1.345509969
678274,WEST REGION,BUKIT PANJANG,103.7770594,1.368766177
109688,CENTRAL REGION,BUKIT MERAH,103.8030238,1.282201354
399945,CENTRAL REGION,GEYLANG,103.8888469,1.306554211
678276,WEST REGION,BUKIT PANJANG,103.7764989,1.369261686
689867,WEST REGION,CHOA CHU KANG,103.7484159,1.384171999
534074,NORTH EAST REGION,HOUGANG,103.8809262,1.352830711
098393,CENTRAL REGION,SOUTHERN ISLANDS,103.8371062,1.2429639959999998
768135,NORTH REGION,SEMBAWANG,103.8249091,1.44502678
737793,NORTH REGION,WOODLANDS,103.7857549,1.4276257280000002
768140,NORTH REGION,YISHUN,103.8307812,1.43816224
534080,NORTH EAST REGION,HOUGANG,103.8822739,1.3522429880000002
109699,CENTRAL REGION,BUKIT MERAH,103.803662,1.282217696
449306,CENTRAL REGION,MARINE PARADE,103.9015239,1.299558077
126793,WEST REGION,CLEMENTI,103.7646116,1.298195797
518187,EAST REGION,PASIR RIS,103.9613271,1.376489485
126794,WEST REGION,CLEMENTI,103.7643193,1.298086662
518180,EAST REGION,PASIR RIS,103.9608397,1.375588309
449307,CENTRAL REGION,MARINE PARADE,103.9031006,1.299995919
518189,EAST REGION,PASIR RIS,103.9610727,1.375560551
449305,CENTRAL REGION,MARINE PARADE,103.9015239,1.299558077
648324,WEST REGION,JURONG WEST,103.7193756,1.342614187
109707,CENTRAL REGION,BUKIT MERAH,103.8030238,1.282201354
768141,NORTH REGION,YISHUN,103.8306921,1.438433796
544809,NORTH EAST REGION,SENGKANG,103.9012734,1.380462319
768108,NORTH REGION,YISHUN,103.8479607,1.416544747
518190,EAST REGION,PASIR RIS,103.9436215,1.371416345
518188,EAST REGION,PASIR RIS,103.9610379,1.3760814630000002
518183,EAST REGION,PASIR RIS,103.9604884,1.376176256
534083,NORTH EAST REGION,HOUGANG,103.8818173,1.351444403
768136,NORTH REGION,SEMBAWANG,103.8251534,1.444890749
573908,CENTRAL REGION,BISHAN,103.8517168,1.352542387
519531,EAST REGION,PASIR RIS,103.9414596,1.373629187
768112,NORTH REGION,YISHUN,103.8485741,1.416713804
529885,EAST REGION,TAMPINES,103.9560157,1.340546657
768098,NORTH REGION,YISHUN,103.83171,1.438346967
737811,NORTH REGION,WOODLANDS,103.7838898,1.430044405
518212,EAST REGION,PASIR RIS,103.9442687,1.371863274
768117,NORTH REGION,YISHUN,103.8481001,1.4176125430000002
079718,CENTRAL REGION,DOWNTOWN CORE,103.8447416,1.274643978
737808,NORTH REGION,WOODLANDS,103.7840678,1.4296767890000002
768097,NORTH REGION,YISHUN,103.8320555,1.438418469
528691,EAST REGION,TAMPINES,103.9267433,1.34944602
199599,CENTRAL REGION,KALLANG,103.8618611,1.300703934
768128,NORTH REGION,SEMBAWANG,103.8243766,1.444175788
518194,EAST REGION,PASIR RIS,103.9447309,1.370946811
529881,EAST REGION,TAMPINES,103.9562888,1.341209804
239197,CENTRAL REGION,RIVER VALLEY,103.8334276,1.2991678
538755,NORTH EAST REGION,HOUGANG,103.8818173,1.351444403
529604,EAST REGION,TAMPINES,103.9290602,1.35047988
768127,NORTH REGION,SEMBAWANG,103.8247283,1.444213605
109692,CENTRAL REGION,BUKIT MERAH,103.8030238,1.282201354
573909,CENTRAL REGION,BISHAN,103.8520428,1.351988009
229239,CENTRAL REGION,MUSEUM,103.8459576,1.300420062
544776,NORTH EAST REGION,HOUGANG,103.8785499,1.36901468
449308,CENTRAL REGION,MARINE PARADE,103.9031006,1.29999592
648315,WEST REGION,JURONG WEST,103.7181748,1.342657402
768126,NORTH REGION,SEMBAWANG,103.8248672,1.444228734
534037,NORTH EAST REGION,HOUGANG,103.8950524,1.364217569
768099,NORTH REGION,YISHUN,103.8314806,1.438208397
768122,NORTH REGION,YISHUN,103.8489592,1.416820404
267954,CENTRAL REGION,BUKIT TIMAH,103.804494,1.315419193
737809,NORTH REGION,WOODLANDS,103.7846776,1.430049991
266225,CENTRAL REGION,BUKIT TIMAH,103.802914,1.315928046
768104,NORTH REGION,YISHUN,103.8476594,1.417507345
828797,NORTH EAST REGION,PUNGGOL,103.9177786,1.397589084
737789,NORTH REGION,WOODLANDS,103.7854383,1.4279293919999998
768143,NORTH REGION,YISHUN,103.8310428,1.438788977
267951,CENTRAL REGION,BUKIT TIMAH,103.8023151,1.314893209
797534,NORTH EAST REGION,SENGKANG,103.8805669,1.392534673
797532,NORTH EAST REGION,SENGKANG,103.8795321,1.392390119
768138,NORTH REGION,YISHUN,103.8309954,1.437956452
267955,CENTRAL REGION,BUKIT TIMAH,103.8045198,1.316280597
737810,NORTH REGION,WOODLANDS,103.7844007,1.430447874
479256,EAST REGION,BEDOK,103.9285282,1.338566473
534039,NORTH EAST REGION,HOUGANG,103.894827,1.363720591
079717,CENTRAL REGION,DOWNTOWN CORE,103.8443196,1.274617941
479258,EAST REGION,BEDOK,103.929097,1.338423492
797531,NORTH EAST REGION,SENGKANG,103.8802101,1.392825619
529904,EAST REGION,TAMPINES,103.9534146,1.341740411
266224,CENTRAL REGION,BUKIT TIMAH,103.8037644,1.315910242
534072,NORTH EAST REGION,HOUGANG,103.8814832,1.352862782
768105,NORTH REGION,YISHUN,103.847444,1.416920323
544780,NORTH EAST REGION,HOUGANG,103.8776943,1.368454556
267953,CENTRAL REGION,BUKIT TIMAH,103.803913,1.314421655
518182,EAST REGION,PASIR RIS,103.9604053,1.375701544
098182,CENTRAL REGION,SOUTHERN ISLANDS,103.8309363,1.240058485
479255,EAST REGION,BEDOK,103.9306484,1.337144874
797530,NORTH EAST REGION,SENGKANG,103.8796781,1.392836235
544805,NORTH EAST REGION,SENGKANG,103.9011559,1.381008472
768860,NORTH REGION,YISHUN,103.8479621,1.4244784190000002
267952,CENTRAL REGION,BUKIT TIMAH,103.8034153,1.314888998
768107,NORTH REGION,YISHUN,103.8475726,1.416447389
534041,NORTH EAST REGION,HOUGANG,103.8953147,1.363767144
534070,NORTH EAST REGION,HOUGANG,103.882025,1.352907197
544819,NORTH EAST REGION,SENGKANG,103.8907502,1.381102998
506887,EAST REGION,PASIR RIS,103.9678446,1.3551612080000002
534075,NORTH EAST REGION,HOUGANG,103.8809262,1.352830711
807020,NORTH EAST REGION,SERANGOON,103.8702026,1.385940505
828800,NORTH EAST REGION,PUNGGOL,103.9171032,1.398001165
768125,NORTH REGION,SEMBAWANG,103.8251651,1.44435596
536560,NORTH EAST REGION,SERANGOON,103.8817743,1.34313292
506885,EAST REGION,PASIR RIS,103.9676385,1.3555897280000002
807021,NORTH EAST REGION,SERANGOON,103.8697511,1.3856795240000002
399947,CENTRAL REGION,GEYLANG,103.8895741,1.306702759
768106,NORTH REGION,YISHUN,103.8475089,1.416683532
528717,EAST REGION,TAMPINES,103.9572537,1.3399830940000002
768094,NORTH REGION,YISHUN,103.831365,1.438962789
768142,NORTH REGION,YISHUN,103.8308063,1.438660443
529886,EAST REGION,TAMPINES,103.9562398,1.340706375
737785,NORTH REGION,WOODLANDS,103.7863511,1.428677674
737792,NORTH REGION,WOODLANDS,103.7860363,1.427597896
465501,EAST REGION,BEDOK,103.9287885,1.324288742
536563,NORTH EAST REGION,SERANGOON,103.8812106,1.342655971
544756,NORTH EAST REGION,SENGKANG,103.8965267,1.389714612
544751,NORTH EAST REGION,SENGKANG,103.896143,1.388535084
518146,EAST REGION,PASIR RIS,103.9596185,1.37778944
518145,EAST REGION,PASIR RIS,103.9599671,1.377949322
544775,NORTH EAST REGION,HOUGANG,103.8776249,1.3688767919999998
544778,NORTH EAST REGION,HOUGANG,103.879091,1.368447517
544774,NORTH EAST REGION,HOUGANG,103.8773078,1.368862536
536561,NORTH EAST REGION,SERANGOON,103.8818726,1.3427215680000002
465494,EAST REGION,BEDOK,103.9286124,1.324987777
465499,EAST REGION,BEDOK,103.9295158,1.324439445
677728,WEST REGION,CHOA CHU KANG,103.7598709,1.380809053
534047,NORTH EAST REGION,HOUGANG,103.9024274,1.37601171
529902,EAST REGION,TAMPINES,103.9539743,1.341625063
506866,EAST REGION,PASIR RIS,103.9638235,1.356419275
807013,NORTH EAST REGION,SERANGOON,103.8698329,1.38715929
828781,NORTH EAST REGION,PUNGGOL,103.8994905,1.40559665
518161,EAST REGION,PASIR RIS,103.9615449,1.37789202
828782,NORTH EAST REGION,PUNGGOL,103.8992209,1.405685375
828832,NORTH EAST REGION,PUNGGOL,103.8999829,1.405879164
538756,NORTH EAST REGION,HOUGANG,103.8818173,1.351444403
768096,NORTH REGION,YISHUN,103.8316878,1.43874576
534082,NORTH EAST REGION,HOUGANG,103.8823959,1.351419421
506888,EAST REGION,PASIR RIS,103.9675517,1.354543787
479259,EAST REGION,BEDOK,103.928895,1.337992336
768095,NORTH REGION,YISHUN,103.8315901,1.439116527
439895,CENTRAL REGION,MARINE PARADE,103.901687,1.303060712
534079,NORTH EAST REGION,HOUGANG,103.8819635,1.352190503
529781,EAST REGION,TAMPINES,103.9265391,1.348353781
807015,NORTH EAST REGION,SERANGOON,103.870186,1.387260599
648319,WEST REGION,JURONG WEST,103.7178661,1.343084543
544749,NORTH EAST REGION,SENGKANG,103.8963799,1.388452514
518164,EAST REGION,PASIR RIS,103.9613125,1.378472791
518147,EAST REGION,PASIR RIS,103.9594207,1.377500766
828787,NORTH EAST REGION,PUNGGOL,103.89964609999998,1.404776403
506867,EAST REGION,PASIR RIS,103.9636976,1.356790867
506895,EAST REGION,PASIR RIS,103.9639411,1.356043018
828788,NORTH EAST REGION,PUNGGOL,103.8993719,1.404860175
769475,NORTH REGION,SEMBAWANG,103.824504,1.442165987
768110,NORTH REGION,YISHUN,103.8478322,1.41701774
768113,NORTH REGION,YISHUN,103.8485082,1.4169508999999998
828831,NORTH EAST REGION,PUNGGOL,103.8996676,1.405983409
518163,EAST REGION,PASIR RIS,103.960914,1.378379954
544779,NORTH EAST REGION,HOUGANG,103.878473,1.3684589930000002
518157,EAST REGION,PASIR RIS,103.9602393,1.37752539
506890,EAST REGION,PASIR RIS,103.96775,1.354107306
769474,NORTH REGION,SEMBAWANG,103.8247377,1.442817008
558961,NORTH EAST REGION,SERANGOON,103.8664471,1.355172365
536565,NORTH EAST REGION,SERANGOON,103.8804682,1.3428806919999998
544727,NORTH EAST REGION,HOUGANG,103.8850518,1.363150806
518160,EAST REGION,PASIR RIS,103.9614562,1.377282466
768062,NORTH REGION,YISHUN,103.8478152,1.418879244
544736,NORTH EAST REGION,HOUGANG,103.8854368,1.363572561
828747,NORTH EAST REGION,PUNGGOL,103.9124512,1.390662845
768064,NORTH REGION,YISHUN,103.8474278,1.418528099
399949,CENTRAL REGION,GEYLANG,103.8889728,1.306828432
534081,NORTH EAST REGION,HOUGANG,103.8823959,1.35141942
544758,NORTH EAST REGION,SENGKANG,103.8965753,1.389264439
534032,NORTH EAST REGION,HOUGANG,103.9029043,1.378359029
828830,NORTH EAST REGION,PUNGGOL,103.8993797,1.406043829
769472,NORTH REGION,SEMBAWANG,103.8247187,1.443665141
600121,WEST REGION,JURONG EAST,103.7365043,1.335081481
534025,NORTH EAST REGION,HOUGANG,103.9026942,1.378884113
534033,NORTH EAST REGION,HOUGANG,103.9027653,1.377918186
828731,NORTH EAST REGION,PUNGGOL,103.9132329,1.3966656830000002
534031,NORTH EAST REGION,HOUGANG,103.9031256,1.3787145319999998
518158,EAST REGION,PASIR RIS,103.9602343,1.378122176
768058,NORTH REGION,YISHUN,103.848263,1.418243471
768121,NORTH REGION,YISHUN,103.8488957,1.417056603
534034,NORTH EAST REGION,HOUGANG,103.9024815,1.378033392
534026,NORTH EAST REGION,HOUGANG,103.9024802,1.378852702
544813,NORTH EAST REGION,SENGKANG,103.9025754,1.381184867
518184,EAST REGION,PASIR RIS,103.9609951,1.3772798780000002
534027,NORTH EAST REGION,HOUGANG,103.9023832,1.379244429
544735,NORTH EAST REGION,HOUGANG,103.8856241,1.363331363
534024,NORTH EAST REGION,HOUGANG,103.9025225,1.378465006
098328,CENTRAL REGION,SOUTHERN ISLANDS,103.8392918,1.242774787
544781,NORTH EAST REGION,HOUGANG,103.8770661,1.368448341
573911,CENTRAL REGION,BISHAN,103.8509631,1.352760699
528770,EAST REGION,TAMPINES,103.94028459999998,1.3587412980000002
828729,NORTH EAST REGION,PUNGGOL,103.9139117,1.396897396
828820,NORTH EAST REGION,PUNGGOL,103.9129498,1.39754494
828784,NORTH EAST REGION,PUNGGOL,103.8997555,1.4051221269999998
544754,NORTH EAST REGION,SENGKANG,103.8962202,1.389391483
573910,CENTRAL REGION,BISHAN,103.8507192,1.3523166569999998
689860,WEST REGION,CHOA CHU KANG,103.7479395,1.384272308
768059,NORTH REGION,YISHUN,103.8481825,1.418441204
828733,NORTH EAST REGION,PUNGGOL,103.9127157,1.397083635
538751,NORTH EAST REGION,HOUGANG,103.8812421,1.351390443
534030,NORTH EAST REGION,HOUGANG,103.9030442,1.379180649
677721,WEST REGION,BUKIT PANJANG,103.7702948,1.389345886
534044,NORTH EAST REGION,HOUGANG,103.90278,1.375507391
506892,EAST REGION,PASIR RIS,103.9641941,1.356888655
828779,NORTH EAST REGION,PUNGGOL,103.9001042,1.405412441
534042,NORTH EAST REGION,HOUGANG,103.9033168,1.375578552
828785,NORTH EAST REGION,PUNGGOL,103.9000438,1.40503555
465500,EAST REGION,BEDOK,103.9291446,1.324361381
768063,NORTH REGION,YISHUN,103.8475869,1.418724586
506893,EAST REGION,PASIR RIS,103.9645702,1.3565061859999998
088764,CENTRAL REGION,OUTRAM,103.8403587,1.280045293
769473,NORTH REGION,SEMBAWANG,103.8247882,1.443235015
828822,NORTH EAST REGION,PUNGGOL,103.9134759,1.397212279
249093,CENTRAL REGION,TANGLIN,103.8222354,1.293516216
534028,NORTH EAST REGION,HOUGANG,103.902605,1.379300108
249094,CENTRAL REGION,TANGLIN,103.8219972,1.293652271
544777,NORTH EAST REGION,HOUGANG,103.8790228,1.368962449
828823,NORTH EAST REGION,PUNGGOL,103.9137181,1.397045593
536558,NORTH EAST REGION,SERANGOON,103.8810335,1.343408864
518156,EAST REGION,PASIR RIS,103.9598772,1.377427793
534035,NORTH EAST REGION,HOUGANG,103.9022963,1.378119953
348270,CENTRAL REGION,TOA PAYOH,103.8699595,1.332463743
518162,EAST REGION,PASIR RIS,103.9609399,1.377870496
259297,CENTRAL REGION,TANGLIN,103.8070355,1.314144554
528584,EAST REGION,TAMPINES,103.9268935,1.350270656
828730,NORTH EAST REGION,PUNGGOL,103.9135001,1.396506262
668202,WEST REGION,BUKIT BATOK,103.7563651,1.376965026
768100,NORTH REGION,YISHUN,103.8312254,1.438123256
828794,NORTH EAST REGION,PUNGGOL,103.917379,1.39836559
544740,NORTH EAST REGION,SENGKANG,103.9021059,1.381115881
528583,EAST REGION,TAMPINES,103.9272746,1.35021013
506884,EAST REGION,PASIR RIS,103.9672771,1.35547311
768060,NORTH REGION,YISHUN,103.848112,1.4186495119999998
518186,EAST REGION,PASIR RIS,103.9611046,1.376522511
528586,EAST REGION,TAMPINES,103.9273573,1.350764534
518173,EAST REGION,PASIR RIS,103.9453719,1.369628876
575580,CENTRAL REGION,BISHAN,103.8302056,1.3652488719999998
518197,EAST REGION,PASIR RIS,103.9445191,1.370423673
828732,NORTH EAST REGION,PUNGGOL,103.91295759999998,1.396907275
259296,CENTRAL REGION,TANGLIN,103.8067501,1.313728239
544734,NORTH EAST REGION,HOUGANG,103.88575240000002,1.363048456
544821,NORTH EAST REGION,SENGKANG,103.8910999,1.381584151
536564,NORTH EAST REGION,SERANGOON,103.88085490000002,1.34278007
544741,NORTH EAST REGION,SENGKANG,103.9021167,1.38061227
518174,EAST REGION,PASIR RIS,103.9457642,1.369979099
465498,EAST REGION,BEDOK,103.9298809,1.324526733
259298,CENTRAL REGION,TANGLIN,103.8071665,1.314413614
465496,EAST REGION,BEDOK,103.9293935,1.325177733
544755,NORTH EAST REGION,SENGKANG,103.896334,1.389785716
518170,EAST REGION,PASIR RIS,103.9439814,1.369581343
573917,CENTRAL REGION,BISHAN,103.8292033,1.365481572
348271,CENTRAL REGION,TOA PAYOH,103.8699832,1.332996524
247656,CENTRAL REGION,TANGLIN,103.8215817,1.293849076
534046,NORTH EAST REGION,HOUGANG,103.902722,1.376081529
518172,EAST REGION,PASIR RIS,103.944974,1.369721554
575579,CENTRAL REGION,BISHAN,103.8302685,1.365349208
544729,NORTH EAST REGION,HOUGANG,103.8854309,1.362676729
828780,NORTH EAST REGION,PUNGGOL,103.8998307,1.40549133
668201,WEST REGION,BUKIT BATOK,103.7561813,1.376476535
518185,EAST REGION,PASIR RIS,103.960778,1.376534024
534078,NORTH EAST REGION,HOUGANG,103.8816354,1.352197883
348196,CENTRAL REGION,TOA PAYOH,103.8692331,1.329644103
768894,NORTH REGION,YISHUN,103.8414776,1.4328189059999998
573914,CENTRAL REGION,BISHAN,103.8298457,1.365077553
768109,NORTH REGION,YISHUN,103.8478968,1.416780874
249096,CENTRAL REGION,TANGLIN,103.8219312,1.293990199
828833,NORTH EAST REGION,PUNGGOL,103.9002835,1.405755371
544752,NORTH EAST REGION,SENGKANG,103.8959312,1.388608888
415869,EAST REGION,BEDOK,103.9062461,1.327507472
828749,NORTH EAST REGION,PUNGGOL,103.9129467,1.39095764
797495,NORTH EAST REGION,SENGKANG,103.8720172,1.388871431
506849,EAST REGION,PASIR RIS,103.9668029,1.355855796
506889,EAST REGION,PASIR RIS,103.9678362,1.3546387919999998
528585,EAST REGION,TAMPINES,103.9269801,1.350802791
518195,EAST REGION,PASIR RIS,103.9452045,1.370265908
768115,NORTH REGION,YISHUN,103.8483811,1.417421109
419545,EAST REGION,BEDOK,103.9079615,1.327763561
544742,NORTH EAST REGION,SENGKANG,103.9026556,1.380642067
419546,EAST REGION,BEDOK,103.9082325,1.32757239
544743,NORTH EAST REGION,SENGKANG,103.9030817,1.38071226
807019,NORTH EAST REGION,SERANGOON,103.8692078,1.3865399859999998
828783,NORTH EAST REGION,PUNGGOL,103.8994766,1.4052135069999998
544753,NORTH EAST REGION,SENGKANG,103.8960858,1.3889797659999998
518198,EAST REGION,PASIR RIS,103.9440824,1.370262395
518196,EAST REGION,PASIR RIS,103.9447762,1.370309614
518175,EAST REGION,PASIR RIS,103.9458423,1.370316076
828809,NORTH EAST REGION,PUNGGOL,103.9046998,1.400676293
518166,EAST REGION,PASIR RIS,103.96166540000002,1.378617446
415871,EAST REGION,BEDOK,103.9068263,1.327251959
479275,EAST REGION,BEDOK,103.9183765,1.33876815
677901,WEST REGION,CHOA CHU KANG,103.760191,1.379727092
419541,EAST REGION,BEDOK,103.9069274,1.328400023
479278,EAST REGION,BEDOK,103.91930759999998,1.339048692
573894,CENTRAL REGION,BISHAN,103.8307965,1.357643695
119010,CENTRAL REGION,QUEENSTOWN,103.7930528,1.286667356
828746,NORTH EAST REGION,PUNGGOL,103.9121653,1.390928566
677722,WEST REGION,BUKIT PANJANG,103.7694449,1.389600484
479272,EAST REGION,BEDOK,103.9192701,1.338517172
528610,EAST REGION,TAMPINES,103.9399167,1.359616083
689861,WEST REGION,CHOA CHU KANG,103.7477656,1.384066405
528687,EAST REGION,TAMPINES,103.92596,1.3489792980000002
465420,EAST REGION,BEDOK,103.9449,1.327246586
573913,CENTRAL REGION,BISHAN,103.8300233,1.3649401980000002
536559,NORTH EAST REGION,SERANGOON,103.8812009,1.343111776
465495,EAST REGION,BEDOK,103.9290193,1.325088675
348228,CENTRAL REGION,TOA PAYOH,103.8694647,1.330874991
419551,EAST REGION,BEDOK,103.9076915,1.327584588
518176,EAST REGION,PASIR RIS,103.9454649,1.370447507
419548,EAST REGION,BEDOK,103.9077004,1.327304534
098019,CENTRAL REGION,BUKIT MERAH,103.8166945,1.265311483
098021,CENTRAL REGION,BUKIT MERAH,103.8169172,1.266039736
544811,NORTH EAST REGION,SENGKANG,103.9028776,1.381284455
544816,NORTH EAST REGION,SENGKANG,103.8914025,1.381278138
807016,NORTH EAST REGION,SERANGOON,103.8701954,1.386680903
544757,NORTH EAST REGION,SENGKANG,103.896727,1.389649241
506856,EAST REGION,PASIR RIS,103.9643106,1.354956786
679523,WEST REGION,BUKIT PANJANG,103.7761764,1.370836586
506858,EAST REGION,PASIR RIS,103.96412,1.355581523
098020,CENTRAL REGION,BUKIT MERAH,103.81687,1.265734303
544830,NORTH EAST REGION,SENGKANG,103.8958803,1.389615454
544706,NORTH EAST REGION,SENGKANG,103.895464,1.390010117
338519,CENTRAL REGION,KALLANG,103.864831,1.321541846
419549,EAST REGION,BEDOK,103.9074262,1.327283536
544702,NORTH EAST REGION,SENGKANG,103.8950553,1.3893745919999998
419547,EAST REGION,BEDOK,103.9079662,1.3273556640000002
338517,CENTRAL REGION,KALLANG,103.8647441,1.321820407
419542,EAST REGION,BEDOK,103.9070014,1.327954151
419550,EAST REGION,BEDOK,103.907148,1.32728474
506859,EAST REGION,PASIR RIS,103.964557,1.3556684330000002
667978,WEST REGION,BUKIT BATOK,103.7645836,1.363932031
506882,EAST REGION,PASIR RIS,103.9667903,1.3553310440000002
415872,EAST REGION,BEDOK,103.9068811,1.327517329
415870,EAST REGION,BEDOK,103.9065064,1.327276853
536562,NORTH EAST REGION,SERANGOON,103.8815308,1.342488692
479268,EAST REGION,BEDOK,103.9202863,1.337629926
529599,EAST REGION,TAMPINES,103.9282938,1.350848737
797533,NORTH EAST REGION,SENGKANG,103.8800066,1.392452689
338521,CENTRAL REGION,KALLANG,103.8643707,1.321615113
828816,NORTH EAST REGION,PUNGGOL,103.9039876,1.401036819
575581,CENTRAL REGION,BISHAN,103.8301452,1.365143641
534029,NORTH EAST REGION,HOUGANG,103.9028279,1.379310129
479267,EAST REGION,BEDOK,103.9206519,1.337535869
828821,NORTH EAST REGION,PUNGGOL,103.9132021,1.397386706
534043,NORTH EAST REGION,HOUGANG,103.9030371,1.37540695
544700,NORTH EAST REGION,SENGKANG,103.8948718,1.389008596
506881,EAST REGION,PASIR RIS,103.966422,1.355210953
338520,CENTRAL REGION,KALLANG,103.8650441,1.321188763
667973,WEST REGION,BUKIT BATOK,103.7565389,1.37652535
348226,CENTRAL REGION,TOA PAYOH,103.86936740000002,1.33058137
828744,NORTH EAST REGION,PUNGGOL,103.9138954,1.3921730769999998
159017,CENTRAL REGION,BUKIT MERAH,103.8204115,1.29269479
679524,WEST REGION,BUKIT PANJANG,103.775719,1.370845691
797487,NORTH EAST REGION,SENGKANG,103.8802441,1.3947104730000002
419544,EAST REGION,BEDOK,103.9076637,1.327900125
479257,EAST REGION,BEDOK,103.9288039,1.338538185
828742,NORTH EAST REGION,PUNGGOL,103.9133615,1.39256213
828745,NORTH EAST REGION,PUNGGOL,103.9137514,1.3919893019999998
159019,CENTRAL REGION,BUKIT MERAH,103.8192931,1.292819209
506870,EAST REGION,PASIR RIS,103.9647282,1.355094464
544804,NORTH EAST REGION,SENGKANG,103.9008203,1.380965756
544833,NORTH EAST REGION,SENGKANG,103.895315,1.38883389
098018,CENTRAL REGION,BUKIT MERAH,103.8164649,1.265582363
126778,WEST REGION,CLEMENTI,103.7639221,1.298941499
419539,EAST REGION,BEDOK,103.9065202,1.328636337
529899,EAST REGION,TAMPINES,103.9533477,1.341303421
518171,EAST REGION,PASIR RIS,103.944377,1.369629487
667980,WEST REGION,BUKIT BATOK,103.7641285,1.363033894
768061,NORTH REGION,YISHUN,103.8480354,1.418854709
479270,EAST REGION,BEDOK,103.9197668,1.33812819
768120,NORTH REGION,YISHUN,103.8488078,1.417287987
158741,CENTRAL REGION,BUKIT MERAH,103.8183315,1.29082513
506869,EAST REGION,PASIR RIS,103.9651365,1.355212165
158742,CENTRAL REGION,BUKIT MERAH,103.8178669,1.290606945
098403,CENTRAL REGION,BUKIT MERAH,103.8141129,1.267729549
238260,CENTRAL REGION,SINGAPORE RIVER,103.8372804,1.290834126
098402,CENTRAL REGION,BUKIT MERAH,103.8143799,1.268162167
479279,EAST REGION,BEDOK,103.9196072,1.338912711
098017,CENTRAL REGION,BUKIT MERAH,103.8161006,1.265161588
544728,NORTH EAST REGION,HOUGANG,103.8852417,1.362913442
506861,EAST REGION,PASIR RIS,103.9653046,1.355885993
479271,EAST REGION,BEDOK,103.919527,1.338332449
479269,EAST REGION,BEDOK,103.9200748,1.337941175
573916,CENTRAL REGION,BISHAN,103.8293822,1.3653367930000002
544998,NORTH EAST REGION,SENGKANG,103.8913744,1.381892863
479261,EAST REGION,BEDOK,103.9275779,1.338724437
506883,EAST REGION,PASIR RIS,103.9669935,1.355385593
828786,NORTH EAST REGION,PUNGGOL,103.899899,1.404697695
807014,NORTH EAST REGION,SERANGOON,103.8698329,1.38715929
797496,NORTH EAST REGION,SENGKANG,103.8723919,1.388815679
828739,NORTH EAST REGION,PUNGGOL,103.913039,1.391846751
368058,CENTRAL REGION,TOA PAYOH,103.881248,1.339984565
419552,EAST REGION,BEDOK,103.9074289,1.327583851
368063,CENTRAL REGION,TOA PAYOH,103.8814576,1.341091275
479282,EAST REGION,BEDOK,103.9205622,1.338591248
608535,WEST REGION,JURONG EAST,103.7417314,1.336296369
126777,WEST REGION,CLEMENTI,103.7641136,1.298656689
479260,EAST REGION,BEDOK,103.9285147,1.33787071
368062,CENTRAL REGION,TOA PAYOH,103.8812886,1.341328032
479262,EAST REGION,BEDOK,103.9278592,1.338741411
